"","key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
"2583",2583,42,"42-1","42-1-Q-1106","Q-1106",715,"Mark Strahl","Chilliwack—Hope",2,"2017/10/06","Answered"
"2584",2584,42,"42-1","42-1-Q-1106","Q-1106",714,"Chuck Strahl","Chilliwack—Hope",2,"2017/10/06","Answered"
"2585",2585,42,"42-1","42-1-Q-1107","Q-1107",399,"Tom Kmiec","Calgary Shepard",2,"2017/11/01","Made an Order for Return and answer tabled "
"2586",2586,42,"42-1","42-1-Q-1107","Q-1107",399,"Tom Kmiec","Calgary Shepard",1,"2017/06/20","Notice"
"2587",2587,42,"42-1","42-1-Q-1108","Q-1108",399,"Tom Kmiec","Calgary Shepard",2,"2017/10/06","Made an Order for Return and answer tabled "
"2588",2588,42,"42-1","42-1-Q-1108","Q-1108",399,"Tom Kmiec","Calgary Shepard",1,"2017/06/20","Notice"
"2589",2589,42,"42-1","42-1-Q-1109","Q-1109",NA,NA,"Renfrew—Nipissing—Pembroke",1,"2017/06/20","Notice"
"2590",2590,42,"42-1","42-1-Q-1109","Q-1109",NA,NA,"Renfrew—Nipissing—Pembroke",2,"2017/11/01","Made an Order for Return and answer tabled "
"2591",2591,42,"42-1","42-1-Q-1110","Q-1110",NA,NA,"Renfrew—Nipissing—Pembroke",1,"2017/06/20","Notice"
"2592",2592,42,"42-1","42-1-Q-1110","Q-1110",NA,NA,"Renfrew—Nipissing—Pembroke",2,"2017/11/01","Made an Order for Return and answer tabled "
"2593",2593,42,"42-1","42-1-Q-1111","Q-1111",NA,NA,"Renfrew—Nipissing—Pembroke",1,"2017/06/20","Notice"
"2594",2594,42,"42-1","42-1-Q-1111","Q-1111",NA,NA,"Renfrew—Nipissing—Pembroke",2,"2017/10/06","Answered"
"2595",2595,42,"42-1","42-1-Q-1112","Q-1112",NA,NA,"Renfrew—Nipissing—Pembroke",2,"2017/11/01","Made an Order for Return and answer tabled "
"2596",2596,42,"42-1","42-1-Q-1112","Q-1112",NA,NA,"Renfrew—Nipissing—Pembroke",1,"2017/09/14","Notice"
"2597",2597,42,"42-1","42-1-Q-1113","Q-1113",616,"Tracey Ramsey","Essex",1,"2017/09/14","Notice"
"2598",2598,42,"42-1","42-1-Q-1113","Q-1113",616,"Tracey Ramsey","Essex",2,"2017/11/01","Answered"
"2599",2599,42,"42-1","42-1-Q-1114","Q-1114",399,"Tom Kmiec","Calgary Shepard",2,"2017/10/23","Answered"
"2600",2600,42,"42-1","42-1-Q-1114","Q-1114",399,"Tom Kmiec","Calgary Shepard",1,"2017/09/14","Notice"
"2601",2601,42,"42-1","42-1-Q-1115","Q-1115",483,"Brian Masse","Windsor West",2,"2017/11/01","Made an Order for Return and answer tabled "
"2602",2602,42,"42-1","42-1-Q-1115","Q-1115",483,"Brian Masse","Windsor West",1,"2017/09/14","Notice"
"2603",2603,42,"42-1","42-1-Q-1116","Q-1116",733,"David Tilson","Dufferin—Caledon",1,"2017/09/14","Notice"
"2604",2604,42,"42-1","42-1-Q-1116","Q-1116",733,"David Tilson","Dufferin—Caledon",2,"2017/11/01","Made an Order for Return and answer tabled "
"2605",2605,42,"42-1","42-1-Q-1117","Q-1117",733,"David Tilson","Dufferin—Caledon",2,"2017/11/01","Made an Order for Return and answer tabled "
"2606",2606,42,"42-1","42-1-Q-1117","Q-1117",733,"David Tilson","Dufferin—Caledon",1,"2017/09/14","Notice"
"2607",2607,42,"42-1","42-1-Q-1118","Q-1118",733,"David Tilson","Dufferin—Caledon",2,"2017/10/23","Answered"
"2608",2608,42,"42-1","42-1-Q-1118","Q-1118",733,"David Tilson","Dufferin—Caledon",1,"2017/09/14","Notice"
"2609",2609,42,"42-1","42-1-Q-1119","Q-1119",733,"David Tilson","Dufferin—Caledon",1,"2017/09/14","Notice"
"2610",2610,42,"42-1","42-1-Q-1119","Q-1119",733,"David Tilson","Dufferin—Caledon",2,"2017/11/01","Made an Order for Return and answer tabled "
"2611",2611,42,"42-1","42-1-Q-1120","Q-1120",616,"Tracey Ramsey","Essex",1,"2017/09/14","Notice"
"2612",2612,42,"42-1","42-1-Q-1120","Q-1120",616,"Tracey Ramsey","Essex",2,"2017/11/01","Made an Order for Return and answer tabled "
"2613",2613,42,"42-1","42-1-Q-1121","Q-1121",87,"Rachel Blaney","North Island—Powell River",1,"2017/09/14","Notice"
"2614",2614,42,"42-1","42-1-Q-1121","Q-1121",88,"Steven Blaney","North Island—Powell River",1,"2017/09/14","Notice"
"2615",2615,42,"42-1","42-1-Q-1121","Q-1121",87,"Rachel Blaney","North Island—Powell River",2,"2017/11/01","Made an Order for Return and answer tabled "
"2616",2616,42,"42-1","42-1-Q-1121","Q-1121",88,"Steven Blaney","North Island—Powell River",2,"2017/11/01","Made an Order for Return and answer tabled "
"2617",2617,42,"42-1","42-1-Q-1122","Q-1122",522,"Christine Moore","Abitibi—Témiscamingue",1,"2017/09/18","Notice"
"2618",2618,42,"42-1","42-1-Q-1122","Q-1122",524,"Rob Moore","Abitibi—Témiscamingue",1,"2017/09/18","Notice"
"2619",2619,42,"42-1","42-1-Q-1122","Q-1122",523,"James Moore","Abitibi—Témiscamingue",1,"2017/09/18","Notice"
"2620",2620,42,"42-1","42-1-Q-1122","Q-1122",522,"Christine Moore","Abitibi—Témiscamingue",2,"2017/11/03","Made an Order for Return and answer tabled "
"2621",2621,42,"42-1","42-1-Q-1122","Q-1122",524,"Rob Moore","Abitibi—Témiscamingue",2,"2017/11/03","Made an Order for Return and answer tabled "
"2622",2622,42,"42-1","42-1-Q-1122","Q-1122",523,"James Moore","Abitibi—Témiscamingue",2,"2017/11/03","Made an Order for Return and answer tabled "
"2623",2623,42,"42-1","42-1-Q-1123","Q-1123",9,"Harold Albrecht","Kitchener—Conestoga",2,"2017/11/03","Made an Order for Return and answer tabled "
"2624",2624,42,"42-1","42-1-Q-1123","Q-1123",9,"Harold Albrecht","Kitchener—Conestoga",1,"2017/09/18","Notice"
"2625",2625,42,"42-1","42-1-Q-1124","Q-1124",9,"Harold Albrecht","Kitchener—Conestoga",2,"2017/11/03","Made an Order for Return and answer tabled "
"2626",2626,42,"42-1","42-1-Q-1124","Q-1124",9,"Harold Albrecht","Kitchener—Conestoga",1,"2017/09/18","Notice"
"2627",2627,42,"42-1","42-1-Q-1125","Q-1125",9,"Harold Albrecht","Kitchener—Conestoga",2,"2017/11/03","Answered"
"2628",2628,42,"42-1","42-1-Q-1125","Q-1125",9,"Harold Albrecht","Kitchener—Conestoga",1,"2017/09/18","Notice"
"2629",2629,42,"42-1","42-1-Q-1126","Q-1126",770,"Mark Warawa","Langley—Aldergrove",2,"2017/11/03","Answered"
"2630",2630,42,"42-1","42-1-Q-1126","Q-1126",770,"Mark Warawa","Langley—Aldergrove",1,"2017/09/18","Notice"
"2631",2631,42,"42-1","42-1-Q-1127","Q-1127",770,"Mark Warawa","Langley—Aldergrove",2,"2017/11/03","Answered"
"2632",2632,42,"42-1","42-1-Q-1127","Q-1127",770,"Mark Warawa","Langley—Aldergrove",1,"2017/09/18","Notice"
"2633",2633,42,"42-1","42-1-Q-1128","Q-1128",770,"Mark Warawa","Langley—Aldergrove",1,"2017/09/18","Notice"
"2634",2634,42,"42-1","42-1-Q-1128","Q-1128",770,"Mark Warawa","Langley—Aldergrove",2,"2017/11/03","Answered"
"2635",2635,42,"42-1","42-1-Q-1129","Q-1129",542,"John Nater","Perth—Wellington",1,"2017/09/18","Notice"
"2636",2636,42,"42-1","42-1-Q-1129","Q-1129",542,"John Nater","Perth—Wellington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2637",2637,42,"42-1","42-1-Q-1130","Q-1130",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",1,"2017/09/18","Notice"
"2638",2638,42,"42-1","42-1-Q-1130","Q-1130",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",2,"2017/11/03","Made an Order for Return and answer tabled "
"2639",2639,42,"42-1","42-1-Q-1131","Q-1131",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",2,"2017/11/03","Made an Order for Return and answer tabled "
"2640",2640,42,"42-1","42-1-Q-1131","Q-1131",NA,NA,"Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix",1,"2017/09/18","Notice"
"2641",2641,42,"42-1","42-1-Q-1132","Q-1132",542,"John Nater","Perth—Wellington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2642",2642,42,"42-1","42-1-Q-1132","Q-1132",542,"John Nater","Perth—Wellington",1,"2017/09/18","Notice"
"2643",2643,42,"42-1","42-1-Q-1133","Q-1133",NA,NA,"Carlton Trail—Eagle Creek",1,"2017/09/18","Notice"
"2644",2644,42,"42-1","42-1-Q-1133","Q-1133",NA,NA,"Carlton Trail—Eagle Creek",2,"2017/11/03","Answered"
"2645",2645,42,"42-1","42-1-Q-1134","Q-1134",NA,NA,"Carlton Trail—Eagle Creek",1,"2017/09/18","Notice"
"2646",2646,42,"42-1","42-1-Q-1134","Q-1134",NA,NA,"Carlton Trail—Eagle Creek",2,"2017/11/03","Answered"
"2647",2647,42,"42-1","42-1-Q-1135","Q-1135",542,"John Nater","Perth—Wellington",1,"2017/09/18","Notice"
"2648",2648,42,"42-1","42-1-Q-1135","Q-1135",542,"John Nater","Perth—Wellington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2649",2649,42,"42-1","42-1-Q-1136","Q-1136",755,"Dave Van Kesteren","Chatham-Kent—Leamington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2650",2650,42,"42-1","42-1-Q-1136","Q-1136",755,"Dave Van Kesteren","Chatham-Kent—Leamington",1,"2017/09/18","Notice"
"2651",2651,42,"42-1","42-1-Q-1137","Q-1137",72,"Luc Berthold","Mégantic—L'Érable",1,"2017/09/18","Notice"
"2652",2652,42,"42-1","42-1-Q-1137","Q-1137",72,"Luc Berthold","Mégantic—L'Érable",2,"2017/11/03","Made an Order for Return and answer tabled "
"2653",2653,42,"42-1","42-1-Q-1138","Q-1138",755,"Dave Van Kesteren","Chatham-Kent—Leamington",2,"2017/10/23","Answered"
"2654",2654,42,"42-1","42-1-Q-1138","Q-1138",755,"Dave Van Kesteren","Chatham-Kent—Leamington",1,"2017/09/18","Notice"
"2655",2655,42,"42-1","42-1-Q-1139","Q-1139",755,"Dave Van Kesteren","Chatham-Kent—Leamington",1,"2017/09/18","Notice"
"2656",2656,42,"42-1","42-1-Q-1139","Q-1139",755,"Dave Van Kesteren","Chatham-Kent—Leamington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2657",2657,42,"42-1","42-1-Q-1140","Q-1140",755,"Dave Van Kesteren","Chatham-Kent—Leamington",1,"2017/09/18","Notice"
"2658",2658,42,"42-1","42-1-Q-1140","Q-1140",755,"Dave Van Kesteren","Chatham-Kent—Leamington",2,"2017/11/03","Made an Order for Return and answer tabled "
"2659",2659,42,"42-1","42-1-Q-1141","Q-1141",558,"Deepak Obhrai","Calgary Forest Lawn",2,"2017/11/03","Made an Order for Return and answer tabled "
"2660",2660,42,"42-1","42-1-Q-1141","Q-1141",558,"Deepak Obhrai","Calgary Forest Lawn",1,"2017/09/18","Notice"
"2661",2661,42,"42-1","42-1-Q-1142","Q-1142",558,"Deepak Obhrai","Calgary Forest Lawn",1,"2017/09/18","Notice"
"2662",2662,42,"42-1","42-1-Q-1142","Q-1142",558,"Deepak Obhrai","Calgary Forest Lawn",2,"2017/11/03","Made an Order for Return and answer tabled "
"2663",2663,42,"42-1","42-1-Q-1143","Q-1143",550,"Alexander Nuttall","Barrie—Springwater—Oro-Medonte",1,"2017/09/18","Notice"
"2664",2664,42,"42-1","42-1-Q-1143","Q-1143",550,"Alexander Nuttall","Barrie—Springwater—Oro-Medonte",2,"2017/11/03","Made an Order for Return and answer tabled "
"2665",2665,42,"42-1","42-1-Q-1144","Q-1144",550,"Alexander Nuttall","Barrie—Springwater—Oro-Medonte",1,"2017/09/18","Notice"
"2666",2666,42,"42-1","42-1-Q-1144","Q-1144",550,"Alexander Nuttall","Barrie—Springwater—Oro-Medonte",2,"2017/11/03","Answered"
"2667",2667,42,"42-1","42-1-Q-1145","Q-1145",419,"Guy Lauzon","Stormont—Dundas—South Glengarry",1,"2017/09/18","Notice"
"2668",2668,42,"42-1","42-1-Q-1145","Q-1145",420,"Stéphane Lauzon","Stormont—Dundas—South Glengarry",1,"2017/09/18","Notice"
"2669",2669,42,"42-1","42-1-Q-1145","Q-1145",419,"Guy Lauzon","Stormont—Dundas—South Glengarry",2,"2017/11/03","Made an Order for Return and answer tabled "
"2670",2670,42,"42-1","42-1-Q-1145","Q-1145",420,"Stéphane Lauzon","Stormont—Dundas—South Glengarry",2,"2017/11/03","Made an Order for Return and answer tabled "
"2671",2671,42,"42-1","42-1-Q-1146","Q-1146",420,"Stéphane Lauzon","Stormont—Dundas—South Glengarry",2,"2017/11/03","Made an Order for Return and answer tabled "
"2672",2672,42,"42-1","42-1-Q-1146","Q-1146",419,"Guy Lauzon","Stormont—Dundas—South Glengarry",2,"2017/11/03","Made an Order for Return and answer tabled "
"2673",2673,42,"42-1","42-1-Q-1146","Q-1146",420,"Stéphane Lauzon","Stormont—Dundas—South Glengarry",1,"2017/09/18","Notice"
"2674",2674,42,"42-1","42-1-Q-1146","Q-1146",419,"Guy Lauzon","Stormont—Dundas—South Glengarry",1,"2017/09/18","Notice"
"2675",2675,42,"42-1","42-1-Q-1147","Q-1147",37,"Robert Aubin","Trois-Rivières",1,"2017/09/18","Notice"
"2676",2676,42,"42-1","42-1-Q-1147","Q-1147",37,"Robert Aubin","Trois-Rivières",2,"2017/11/03","Made an Order for Return and answer tabled "
"2677",2677,42,"42-1","42-1-Q-1148","Q-1148",37,"Robert Aubin","Trois-Rivières",1,"2017/09/18","Notice"
"2678",2678,42,"42-1","42-1-Q-1148","Q-1148",37,"Robert Aubin","Trois-Rivières",2,"2017/11/03","Answered"
"2679",2679,42,"42-1","42-1-Q-1149","Q-1149",719,"David Sweet","Flamborough—Glanbrook",2,"2017/11/06","Made an Order for Return and answer tabled "
"2680",2680,42,"42-1","42-1-Q-1149","Q-1149",719,"David Sweet","Flamborough—Glanbrook",1,"2017/09/19","Notice"
"2681",2681,42,"42-1","42-1-Q-1150","Q-1150",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2017/09/19","Notice"
"2682",2682,42,"42-1","42-1-Q-1150","Q-1150",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2017/11/06","Made an Order for Return and answer tabled "
"2683",2683,42,"42-1","42-1-Q-1151","Q-1151",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2017/09/19","Notice"
"2684",2684,42,"42-1","42-1-Q-1151","Q-1151",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2017/11/06","Made an Order for Return and answer tabled "
"2685",2685,42,"42-1","42-1-Q-1152","Q-1152",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2017/09/19","Notice"
"2686",2686,42,"42-1","42-1-Q-1152","Q-1152",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2017/11/06","Made an Order for Return and answer tabled "
"2687",2687,42,"42-1","42-1-Q-1153","Q-1153",699,"Kevin Sorenson","Battle River—Crowfoot",1,"2017/09/19","Notice"
"2688",2688,42,"42-1","42-1-Q-1153","Q-1153",699,"Kevin Sorenson","Battle River—Crowfoot",2,"2017/11/06","Answered"
"2689",2689,42,"42-1","42-1-Q-1154","Q-1154",756,"Peter Van Loan","York—Simcoe",1,"2017/09/19","Notice"
"2690",2690,42,"42-1","42-1-Q-1154","Q-1154",756,"Peter Van Loan","York—Simcoe",2,"2017/11/06","Made an Order for Return and answer tabled "
"2691",2691,42,"42-1","42-1-Q-1155","Q-1155",217,"Todd Doherty","Cariboo—Prince George",2,"2017/11/06","Made an Order for Return and answer tabled "
"2692",2692,42,"42-1","42-1-Q-1155","Q-1155",217,"Todd Doherty","Cariboo—Prince George",1,"2017/09/19","Notice"
"2693",2693,42,"42-1","42-1-Q-1156","Q-1156",17,"Dean Allison","Niagara West",2,"2017/11/06","Made an Order for Return and answer tabled "
"2694",2694,42,"42-1","42-1-Q-1156","Q-1156",17,"Dean Allison","Niagara West",1,"2017/09/19","Notice"
"2695",2695,42,"42-1","42-1-Q-1157","Q-1157",17,"Dean Allison","Niagara West",2,"2017/11/06","Answered"
"2696",2696,42,"42-1","42-1-Q-1157","Q-1157",17,"Dean Allison","Niagara West",1,"2017/09/19","Notice"
"2697",2697,42,"42-1","42-1-Q-1158","Q-1158",17,"Dean Allison","Niagara West",2,"2017/11/06","Made an Order for Return and answer tabled "
"2698",2698,42,"42-1","42-1-Q-1158","Q-1158",17,"Dean Allison","Niagara West",1,"2017/09/19","Notice"
"2699",2699,42,"42-1","42-1-Q-1159","Q-1159",17,"Dean Allison","Niagara West",2,"2017/11/06","Answered"
"2700",2700,42,"42-1","42-1-Q-1159","Q-1159",17,"Dean Allison","Niagara West",1,"2017/09/19","Notice"
"2701",2701,42,"42-1","42-1-Q-1160","Q-1160",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",2,"2017/11/06","Answered"
"2702",2702,42,"42-1","42-1-Q-1160","Q-1160",8,"Dan Albas","Central Okanagan—Similkameen—Nicola",1,"2017/09/19","Notice"
"2703",2703,42,"42-1","42-1-Q-1161","Q-1161",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",2,"2017/11/06","Made an Order for Return and answer tabled "
"2704",2704,42,"42-1","42-1-Q-1161","Q-1161",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",2,"2017/11/06","Made an Order for Return and answer tabled "
"2705",2705,42,"42-1","42-1-Q-1161","Q-1161",88,"Steven Blaney","Bellechasse—Les Etchemins—Lévis",1,"2017/09/19","Notice"
"2706",2706,42,"42-1","42-1-Q-1161","Q-1161",87,"Rachel Blaney","Bellechasse—Les Etchemins—Lévis",1,"2017/09/19","Notice"
"2707",2707,42,"42-1","42-1-Q-1162","Q-1162",NA,NA,"Elgin—Middlesex—London",2,"2017/11/06","Answered"
"2708",2708,42,"42-1","42-1-Q-1162","Q-1162",NA,NA,"Elgin—Middlesex—London",1,"2017/09/20","Notice"
"2709",2709,42,"42-1","42-1-Q-1163","Q-1163",NA,NA,"Elgin—Middlesex—London",2,"2017/11/06","Made an Order for Return and answer tabled "
"2710",2710,42,"42-1","42-1-Q-1163","Q-1163",NA,NA,"Elgin—Middlesex—London",1,"2017/09/20","Notice"
"2711",2711,42,"42-1","42-1-Q-1164","Q-1164",NA,NA,"Elgin—Middlesex—London",1,"2017/09/20","Notice"
"2712",2712,42,"42-1","42-1-Q-1164","Q-1164",NA,NA,"Elgin—Middlesex—London",2,"2017/11/06","Made an Order for Return and answer tabled "
"2713",2713,42,"42-1","42-1-Q-1165","Q-1165",NA,NA,"Algoma—Manitoulin—Kapuskasing",1,"2017/09/20","Notice"
"2714",2714,42,"42-1","42-1-Q-1165","Q-1165",NA,NA,"Algoma—Manitoulin—Kapuskasing",2,"2017/11/06","Made an Order for Return and answer tabled "
"2715",2715,42,"42-1","42-1-Q-1166","Q-1166",601,"Pierre Poilievre","Carleton",2,"2017/11/06","Made an Order for Return and answer tabled "
"2716",2716,42,"42-1","42-1-Q-1166","Q-1166",601,"Pierre Poilievre","Carleton",1,"2017/09/20","Notice"
"2717",2717,42,"42-1","42-1-Q-1167","Q-1167",655,"Bob Saroya","Markham—Unionville",1,"2017/09/20","Notice"
"2718",2718,42,"42-1","42-1-Q-1167","Q-1167",655,"Bob Saroya","Markham—Unionville",2,"2017/11/06","Made an Order for Return and answer tabled "
"2719",2719,42,"42-1","42-1-Q-1168","Q-1168",655,"Bob Saroya","Markham—Unionville",1,"2017/09/20","Notice"
"2720",2720,42,"42-1","42-1-Q-1168","Q-1168",655,"Bob Saroya","Markham—Unionville",2,"2017/10/17","Withdrawn"
"2721",2721,42,"42-1","42-1-Q-1169","Q-1169",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",2,"2017/11/06","Made an Order for Return and answer tabled "
"2722",2722,42,"42-1","42-1-Q-1169","Q-1169",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",1,"2017/09/20","Notice"
"2723",2723,42,"42-1","42-1-Q-1170","Q-1170",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",1,"2017/09/20","Notice"
"2724",2724,42,"42-1","42-1-Q-1170","Q-1170",453,"Tom Lukiwski","Moose Jaw—Lake Centre—Lanigan",2,"2017/11/06","Made an Order for Return and answer tabled "
"2725",2725,42,"42-1","42-1-Q-1171","Q-1171",460,"Dave MacKenzie","Oxford",2,"2017/11/06","Answered"
"2726",2726,42,"42-1","42-1-Q-1171","Q-1171",460,"Dave MacKenzie","Oxford",1,"2017/09/20","Notice"
"2727",2727,42,"42-1","42-1-Q-1172","Q-1172",72,"Luc Berthold","Mégantic—L'Érable",2,"2017/11/06","Answered"
"2728",2728,42,"42-1","42-1-Q-1172","Q-1172",72,"Luc Berthold","Mégantic—L'Érable",1,"2017/09/20","Notice"
"2729",2729,42,"42-1","42-1-Q-1173","Q-1173",121,"Patrick Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",1,"2017/09/21","Notice"
"2730",2730,42,"42-1","42-1-Q-1173","Q-1173",118,"Bonnie Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",1,"2017/09/21","Notice"
"2731",2731,42,"42-1","42-1-Q-1173","Q-1173",119,"Gordon Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",1,"2017/09/21","Notice"
"2732",2732,42,"42-1","42-1-Q-1173","Q-1173",120,"Lois Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",1,"2017/09/21","Notice"
"2733",2733,42,"42-1","42-1-Q-1173","Q-1173",121,"Patrick Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",2,"2017/11/08","Answered"
"2734",2734,42,"42-1","42-1-Q-1173","Q-1173",118,"Bonnie Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",2,"2017/11/08","Answered"
"2735",2735,42,"42-1","42-1-Q-1173","Q-1173",119,"Gordon Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",2,"2017/11/08","Answered"
"2736",2736,42,"42-1","42-1-Q-1173","Q-1173",120,"Lois Brown","Leeds—Grenville—Thousand Islands and Rideau Lakes",2,"2017/11/08","Answered"
"2737",2737,42,"42-1","42-1-Q-1174","Q-1174",515,"Larry Miller","Bruce—Grey—Owen Sound",2,"2017/11/08","Made an Order for Return and answer tabled "
"2738",2738,42,"42-1","42-1-Q-1174","Q-1174",516,"Marc Miller","Bruce—Grey—Owen Sound",2,"2017/11/08","Made an Order for Return and answer tabled "
"2739",2739,42,"42-1","42-1-Q-1174","Q-1174",515,"Larry Miller","Bruce—Grey—Owen Sound",1,"2017/09/21","Notice"
"2740",2740,42,"42-1","42-1-Q-1174","Q-1174",516,"Marc Miller","Bruce—Grey—Owen Sound",1,"2017/09/21","Notice"
